FileName, TotalMethods, TotalTestSmells,Physical SLOC,Logical SLOC,Cyclomatic,CyclomaticDensity,HalsteadBugs,HalsteadDifficulty,HalsteadEffort,HalsteadLength,HalsteadTime,HalsteadVocabulary,HalsteadVolume,Maintainability,assertionRoulette,conditionalTestLogic,duplicateAssert,eagerTest,emptyTest,exceptionHandling,globalVariable,ignoredTest,lazyTest,magicNumberRule,mysteryGuest,redundantAssertion,redundantPrint,resourceOptimism,sleepyTest,unknownTest
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/env-http-proxy-agent.js,34,2,485,773,48,6.21,7.741,91.781,2131423.705,2953,118412.428,233,23222.942,88.504,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/env-http-proxy-agent-nodejs-bundle.js,1,3,83,95,14,14.737,0.769,17.531,40427.401,351,2245.967,95,2306.019,112.729,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/decorator-handler.js,25,1,406,397,92,23.174,3.514,54.491,574445.708,1506,31913.65,128,10542,117.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/connect-timeout.js,2,2,84,96,14,14.583,0.71,19.119,40727.953,336,2262.664,81,2130.19,112.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/client-wasm.js,37,2,366,309,57,18.447,4.201,23.92,301491.46,1599,16749.526,236,12604.346,114.296,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/client-request.js,47,4,1563,1842,251,13.626,18.101,116.251,6312736.212,6413,350707.567,354,54302.754,103.975,0,14,0,0,0,4,0,0,0,0,0,0,0,0,4,43
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/client-node-max-header-size.js,2,1,77,88,11,12.5,0.698,15.623,32692.431,331,1816.246,80,2092.558,109.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/websocket/websocketinit.js,1,1,42,43,8,18.605,0.291,13.818,12080.128,148,671.118,60,874.22,118.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/websocket/util.js,4,2,31,32,7,21.875,0.217,15.778,10257.204,123,569.845,39,650.104,118.269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/websocket/send.js,9,1,236,224,46,20.536,2.126,45.542,290403.295,964,16133.516,98,6376.58,115.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/websocket/events.js,20,1,209,178,34,19.101,2.142,38.5,247406.507,944,13744.806,112,6426.143,113.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/websocket/close.js,7,1,154,167,36,21.557,1.259,28.762,108606.257,612,6033.681,72,3775.994,118.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/webidl/errors.js,3,1,49,44,10,22.727,0.283,12.188,10331.737,148,573.985,53,847.732,123.262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/webidl/converters.js,16,3,446,337,80,23.739,3.751,69.417,781166.086,1595,43398.116,133,11253.175,116.286,27,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/utils/date.js,6,2,374,558,13,2.33,9.259,59.363,1649012.363,3207,91611.798,405,27778.322,64.5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/subresource-integrity/parse-metadata.js,4,1,62,71,6,8.451,0.566,20.8,35305.317,291,1961.406,57,1697.371,101.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/subresource-integrity/is-valid-sri-hash-algorithm.js,4,1,24,34,6,17.647,0.18,8.54,4611.6,108,256.2,32,540,120.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/subresource-integrity/get-strongest-metadata.js,7,1,75,86,10,11.628,0.552,18.73,31036.447,300,1724.247,46,1657.069,108.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/subresource-integrity/case-sensitive-match.js,11,1,74,76,13,17.105,0.5,16.265,24398.922,280,1355.496,41,1500.115,116.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/subresource-integrity/bytes-match.js,1,1,17,23,3,13.043,0.117,5.688,2000.566,71,111.143,31,351.748,115.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/subresource-integrity/apply-algorithm-to-bytes.js,3,1,29,39,5,12.821,0.238,8.061,5748.327,134,319.352,40,713.138,113.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/node-test/tree.js,6,2,78,95,17,17.895,0.782,33.833,79324.669,380,4406.926,72,2344.572,108.701,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/node-test/balanced-pool.js,10,3,604,627,77,12.281,7.846,115.759,2724605.519,2899,151366.973,278,23536.81,95.004,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,10
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/node-test/agent.js,35,6,887,1061,183,17.248,10.405,133.648,4171840.827,3883,231768.935,263,31215.122,107.985,8,2,2,0,0,9,0,0,0,0,0,0,0,0,1,30
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/node-fetch/response.js,22,3,240,215,30,13.953,2.223,32.406,216154.08,929,12008.56,145,6670.136,108.018,16,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/node-fetch/request.js,13,5,277,294,39,13.265,3.115,37.422,349765.233,1260,19431.402,171,9346.494,107.149,23,3,2,0,0,0,0,3,0,2,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/node-fetch/mock.js,4,2,113,106,8,7.547,0.741,25.532,56773.764,378,3154.098,59,2223.639,98.813,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/node-fetch/main.js,124,7,1660,1960,330,16.837,23.181,118.926,8270476.144,7754,459470.897,501,69543.042,107.371,300,3,0,0,0,7,0,8,0,38,0,0,0,0,2,11
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/node-fetch/headers.js,11,5,309,305,34,11.148,4.066,47.868,583834.345,1648,32435.241,169,12196.649,102.11,42,4,14,0,0,0,0,4,0,2,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/jest/mock-scope.test.js,1,1,32,35,5,14.286,0.184,5.579,3081.566,100,171.198,46,552.356,117.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
