FileName, TotalMethods, TotalTestSmells,Physical SLOC,Logical SLOC,Cyclomatic,CyclomaticDensity,HalsteadBugs,HalsteadDifficulty,HalsteadEffort,HalsteadLength,HalsteadTime,HalsteadVocabulary,HalsteadVolume,Maintainability,assertionRoulette,conditionalTestLogic,duplicateAssert,eagerTest,emptyTest,exceptionHandling,globalVariable,ignoredTest,lazyTest,magicNumberRule,mysteryGuest,redundantAssertion,redundantPrint,resourceOptimism,sleepyTest,unknownTest
/media/gabriel/Disk/Research/research-javascript-test-smells/repositories/jspdf/test/specs/getImageProperties.spec.js,3,2,44,48,5,10.417,0.345,7.794,8074.229,196,448.568,39,1035.939,109.096,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0
/media/gabriel/Disk/Research/research-javascript-test-smells/repositories/jspdf/test/specs/form-objects.spec.js,1,1,26,23,3,13.043,0.221,11.314,7499.419,120,416.634,46,662.827,111.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/media/gabriel/Disk/Research/research-javascript-test-smells/repositories/jspdf/test/specs/fontmetrics.spec.js,5,2,63,69,9,13.043,0.501,21.563,32439.845,279,1802.214,42,1504.457,109.993,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
/media/gabriel/Disk/Research/research-javascript-test-smells/repositories/jspdf/test/specs/filetypeRecognition.spec.js,12,2,145,99,15,15.152,0.872,15.189,39745.015,443,2208.056,60,2616.753,113.472,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
/media/gabriel/Disk/Research/research-javascript-test-smells/repositories/jspdf/test/specs/fileloading.spec.js,4,1,37,38,10,26.316,0.217,14.385,9366.998,125,520.389,37,651.182,121.371,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
/media/gabriel/Disk/Research/research-javascript-test-smells/repositories/jspdf/test/specs/encryption.spec.js,4,2,148,120,6,5,1.475,14.737,65219.857,619,3623.325,142,4425.693,90.684,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4
/media/gabriel/Disk/Research/research-javascript-test-smells/repositories/jspdf/test/specs/display-mode.spec.js,16,1,175,184,19,10.326,1.737,30.813,160574.928,822,8920.829,81,5211.357,103.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
/media/gabriel/Disk/Research/research-javascript-test-smells/repositories/jspdf/test/specs/context2d.w3school.spec.js,25,3,428,369,29,7.859,4.271,47.628,610236.497,1696,33902.028,188,12812.583,94.278,0,2,0,0,0,0,50,0,0,0,0,0,0,0,0,25
/media/gabriel/Disk/Research/research-javascript-test-smells/repositories/jspdf/test/specs/context2d.spec.js,20,5,816,671,26,3.875,8.803,87.038,2298507.37,3301,127694.854,256,26408,77.736,0,1,11,0,0,0,71,0,0,0,0,1,0,0,0,15
/media/gabriel/Disk/Research/research-javascript-test-smells/repositories/jspdf/test/specs/context2d.pageoverlap.spec.js,2,1,188,34,4,11.765,0.959,12.697,36529.99,434,2029.444,99,2877.141,105.142,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
/media/gabriel/Disk/Research/research-javascript-test-smells/repositories/jspdf/test/specs/context2d.likeARealOne.spec.js,0,1,34,46,3,6.522,0.376,6.894,7778.76,197,432.153,53,1128.4,99.89,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
